year,jday,tree.type,site,plot,nindivs,tag,spp,dbh,,ba [m^2]
2009,120,live,ems,B4,NA,279,rm,12.64,,0.00399424
2009,152,live,ems,B4,NA,279,rm,12.65,,0.004000563
2009,225,live,ems,B4,NA,279,rm,12.65,,0.004000563
2009,335,live,ems,B4,NA,279,rm,12.65,,0.004000563
2009,120,live,ems,B4,NA,280,ro,24.17,,0.014604723
2009,152,live,ems,B4,NA,280,ro,24.27,,0.014725823
2009,225,live,ems,B4,NA,280,ro,24.35,,0.014823063
2009,335,live,ems,B4,NA,280,ro,24.42,,0.01490841
2009,120,live,ems,B4,NA,537,rm,11.08,,0.00306916
2009,152,live,ems,B4,NA,537,rm,11.1,,0.00308025
2009,225,live,ems,B4,NA,537,rm,11.17,,0.003119223
2009,335,live,ems,B4,NA,537,rm,11.2,,0.003136
2009,120,live,ems,B4,NA,725,rm,10.67,,0.002846223
2009,152,live,ems,B4,NA,725,rm,10.67,,0.002846223
2009,225,live,ems,B4,NA,725,rm,10.68,,0.00285156
2009,335,live,ems,B4,NA,725,rm,10.68,,0.00285156
2009,120,live,ems,B4,NA,726,ro,37.96,,0.03602404
2009,152,live,ems,B4,NA,726,ro,38.16,,0.03640464
2009,225,live,ems,B4,NA,726,ro,38.41,,0.036883203
2009,335,live,ems,B4,NA,726,ro,38.49,,0.037037003
2009,120,live,ems,C1,NA,214,bb,10.62,,0.00281961
2009,152,live,ems,C1,NA,214,bb,10.65,,0.002835563
2009,225,live,ems,C1,NA,214,bb,10.98,,0.00301401
2009,335,live,ems,C1,NA,214,bb,11.03,,0.003041523
2009,120,live,ems,C1,NA,217,hem,29.89,,0.022335303
2009,152,live,ems,C1,NA,217,hem,30.11,,0.022665303
2009,225,live,ems,C1,NA,217,hem,30.43,,0.023149623
2009,335,live,ems,C1,NA,217,hem,30.49,,0.023241003
2009,120,live,ems,C1,NA,225,beech,11.21,,0.003141603
2009,152,live,ems,C1,NA,225,beech,11.27,,0.003175323
2009,225,live,ems,C1,NA,225,beech,11.61,,0.003369803
2009,335,live,ems,C1,NA,225,beech,11.64,,0.00338724
2009,120,live,ems,C1,NA,351,hem,25.2,,0.015876
2009,152,live,ems,C1,NA,351,hem,25.51,,0.016269003
2009,225,live,ems,C1,NA,351,hem,25.89,,0.016757303
2009,335,live,ems,C1,NA,351,hem,26.09,,0.017017203
2009,120,live,ems,C1,NA,352,ro,46.47,,0.053986523
2009,152,live,ems,C1,NA,352,ro,46.59,,0.054265703
2009,225,live,ems,C1,NA,352,ro,46.69,,0.054498903
2009,335,live,ems,C1,NA,352,ro,46.75,,0.054639063
2009,120,live,ems,C1,NA,353,ro,41.39,,0.042828303
2009,152,live,ems,C1,NA,353,ro,41.53,,0.043118523
2009,225,live,ems,C1,NA,353,ro,41.66,,0.04338889
2009,335,live,ems,C1,NA,353,ro,41.72,,0.04351396
2009,120,live,ems,C1,NA,354,rm,25.19,,0.015863403
2009,152,live,ems,C1,NA,354,rm,25.2,,0.015876
2009,225,live,ems,C1,NA,354,rm,25.22,,0.01590121
2009,335,live,ems,C1,NA,354,rm,25.24,,0.01592644
2009,120,live,ems,C1,NA,355,yb,13.85,,0.004795563
2009,152,live,ems,C1,NA,355,yb,13.94,,0.00485809
2009,225,live,ems,C1,NA,355,yb,14.12,,0.00498436
2009,335,live,ems,C1,NA,355,yb,14.2,,0.005041
2009,120,live,ems,C1,NA,356,ro,37.52,,0.03519376
2009,152,live,ems,C1,NA,356,ro,37.68,,0.03549456
2009,225,live,ems,C1,NA,356,ro,37.72,,0.03556996
2009,335,live,ems,C1,NA,356,ro,37.89,,0.035891303
2009,120,live,ems,C1,NA,359,wp,14.71,,0.005409603
2009,152,live,ems,C1,NA,359,wp,14.71,,0.005409603
2009,225,live,ems,C1,NA,359,wp,14.72,,0.00541696
2009,335,live,ems,C1,NA,359,wp,14.73,,0.005424323
2009,120,live,ems,C1,NA,360,yb,18.36,,0.00842724
2009,152,live,ems,C1,NA,360,yb,18.43,,0.008491623
2009,225,live,ems,C1,NA,360,yb,18.66,,0.00870489
2009,335,live,ems,C1,NA,360,yb,18.74,,0.00877969
2009,120,live,ems,C1,NA,361,ro,60,,0.09
2009,152,live,ems,C1,NA,361,ro,60.16,,0.09048064
2009,225,live,ems,C1,NA,361,ro,60.39,,0.091173803
2009,335,live,ems,C1,NA,361,ro,60.47,,0.091415523
2009,120,live,ems,C1,NA,362,ro,41.6,,0.043264
2009,152,live,ems,C1,NA,362,ro,41.69,,0.043451403
2009,225,live,ems,C1,NA,362,ro,41.73,,0.043534823
2009,335,live,ems,C1,NA,362,ro,41.74,,0.04355569
2009,120,live,ems,C1,NA,363,ro,35.99,,0.032382003
2009,152,live,ems,C1,NA,363,ro,36.15,,0.032670563
2009,225,live,ems,C1,NA,363,ro,36.29,,0.032924103
2009,335,live,ems,C1,NA,363,ro,36.37,,0.033069423
2009,120,live,ems,C1,NA,366,ro,35.36,,0.03125824
2009,152,live,ems,C1,NA,366,ro,35.44,,0.03139984
2009,225,live,ems,C1,NA,366,ro,35.5,,0.03150625
2009,335,live,ems,C1,NA,366,ro,35.52,,0.03154176
2009,120,live,ems,C1,NA,367,ro,46.43,,0.053893623
2009,152,live,ems,C1,NA,367,ro,46.61,,0.054312303
2009,225,live,ems,C1,NA,367,ro,46.63,,0.054358923
2009,335,live,ems,C1,NA,367,ro,46.7,,0.05452225
2009,120,live,ems,C2,NA,291,rm,19.13,,0.009148923
2009,152,live,ems,C2,NA,291,rm,19.1,,0.00912025
2009,225,live,ems,C2,NA,291,rm,19.17,,0.009187223
2009,335,live,ems,C2,NA,291,rm,19.25,,0.009264063
2009,120,live,ems,C2,NA,376,rm,18.24,,0.00831744
2009,152,live,ems,C2,NA,376,rm,18.23,,0.008308323
2009,225,live,ems,C2,NA,376,rm,18.25,,0.008326563
2009,335,live,ems,C2,NA,376,rm,18.24,,0.00831744
2009,120,live,ems,C2,NA,377,rm,10.52,,0.00276676
2009,152,live,ems,C2,NA,377,rm,10.53,,0.002772023
2009,225,live,ems,C2,NA,377,rm,10.52,,0.00276676
2009,335,live,ems,C2,NA,377,rm,10.53,,0.002772023
2009,120,live,ems,C2,NA,378,ro,55.15,,0.076038063
2009,152,live,ems,C2,NA,378,ro,55.33,,0.076535223
2009,225,live,ems,C2,NA,378,ro,55.48,,0.07695076
2009,335,live,ems,C2,NA,378,ro,55.54,,0.07711729
2009,120,live,ems,C2,NA,379,rm,11.25,,0.003164063
2009,152,live,ems,C2,NA,379,rm,11.27,,0.003175323
2009,225,live,ems,C2,NA,379,rm,11.26,,0.00316969
2009,335,live,ems,C2,NA,379,rm,11.28,,0.00318096
2009,120,live,ems,C2,NA,380,rm,21.14,,0.01117249
2009,152,live,ems,C2,NA,380,rm,21.14,,0.01117249
2009,225,live,ems,C2,NA,380,rm,21.16,,0.01119364
2009,335,live,ems,C2,NA,380,rm,21.18,,0.01121481
2009,120,live,ems,C2,NA,381,rm,16.77,,0.007030823
2009,152,live,ems,C2,NA,381,rm,16.78,,0.00703921
2009,225,live,ems,C2,NA,381,rm,16.78,,0.00703921
2009,335,live,ems,C2,NA,381,rm,16.82,,0.00707281
2009,120,live,ems,C2,NA,382,rm,20.13,,0.010130423
2009,152,live,ems,C2,NA,382,rm,20.15,,0.010150563
2009,225,live,ems,C2,NA,382,rm,20.18,,0.01018081
2009,335,live,ems,C2,NA,382,rm,20.2,,0.010201
2009,120,live,ems,C2,NA,385,rm,15.34,,0.00588289
2009,152,live,ems,C2,NA,385,rm,15.35,,0.005890563
2009,225,live,ems,C2,NA,385,rm,15.43,,0.005952123
2009,335,live,ems,C2,NA,385,rm,15.45,,0.005967563
2009,120,live,ems,C2,NA,386,ro,40.24,,0.04048144
2009,152,live,ems,C2,NA,386,ro,40.37,,0.040743423
2009,225,live,ems,C2,NA,386,ro,40.48,,0.04096576
2009,335,live,ems,C2,NA,386,ro,40.54,,0.04108729
2009,120,live,ems,C2,NA,388,beech,14.64,,0.00535824
2009,152,live,ems,C2,NA,388,beech,14.76,,0.00544644
2009,225,live,ems,C2,NA,388,beech,15.11,,0.005707803
2009,335,live,ems,C2,NA,388,beech,15.16,,0.00574564
2009,120,dead,ems,C2,NA,389,rm,14.8,,0.005476
2009,152,dead,ems,C2,NA,389,rm,14.8,,0.005476
2009,225,dead,ems,C2,NA,389,rm,14.8,,0.005476
2009,335,dead,ems,C2,NA,389,rm,14.8,,0.005476
2009,120,live,ems,C2,NA,390,ro,51.28,,0.06574096
2009,152,live,ems,C2,NA,390,ro,51.32,,0.06584356
2009,225,live,ems,C2,NA,390,ro,51.57,,0.066486623
2009,335,live,ems,C2,NA,390,ro,51.6,,0.066564
2009,120,live,ems,C2,NA,391,ro,46.79,,0.054732603
2009,152,live,ems,C2,NA,391,ro,46.93,,0.055060623
2009,225,live,ems,C2,NA,391,ro,47.12,,0.05550736
2009,335,live,ems,C2,NA,391,ro,47.19,,0.055672403
2009,120,live,ems,C2,NA,392,ro,57.19,,0.081767403
2009,152,live,ems,C2,NA,392,ro,57.33,,0.082168223
2009,225,live,ems,C2,NA,392,ro,57.51,,0.082685003
2009,335,live,ems,C2,NA,392,ro,57.55,,0.082800063
2009,120,live,ems,C3,NA,207,hem,10.4,,0.002704
2009,152,live,ems,C3,NA,207,hem,10.48,,0.00274576
2009,225,live,ems,C3,NA,207,hem,10.7,,0.00286225
2009,335,live,ems,C3,NA,207,hem,10.72,,0.00287296
2009,120,live,ems,C3,NA,264,hem,11.16,,0.00311364
2009,152,live,ems,C3,NA,264,hem,11.35,,0.003220563
2009,225,live,ems,C3,NA,264,hem,11.47,,0.003289023
2009,335,live,ems,C3,NA,264,hem,11.61,,0.003369803
2009,120,live,ems,C3,NA,402,rm,31.15,,0.024258063
2009,152,live,ems,C3,NA,402,rm,31.22,,0.02436721
2009,225,live,ems,C3,NA,402,rm,31.41,,0.024664703
2009,335,live,ems,C3,NA,402,rm,31.47,,0.024759023
2009,120,live,ems,C3,NA,403,rm,27.12,,0.01838736
2009,152,live,ems,C3,NA,403,rm,27.15,,0.018428063
2009,225,live,ems,C3,NA,403,rm,27.23,,0.018536823
2009,335,live,ems,C3,NA,403,rm,27.27,,0.018591323
2009,120,live,ems,C3,NA,405,yb,19.37,,0.009379923
2009,152,live,ems,C3,NA,405,yb,19.43,,0.009438123
2009,225,live,ems,C3,NA,405,yb,19.68,,0.00968256
2009,335,live,ems,C3,NA,405,yb,19.75,,0.009751563
2009,120,live,ems,C3,NA,406,ash,18.56,,0.00861184
2009,152,live,ems,C3,NA,406,ash,18.57,,0.008621123
2009,225,live,ems,C3,NA,406,ash,18.64,,0.00868624
2009,335,live,ems,C3,NA,406,ash,18.64,,0.00868624
2009,120,live,ems,C3,NA,409,cherry,24.35,,0.014823063
2009,152,live,ems,C3,NA,409,cherry,24.36,,0.01483524
2009,225,live,ems,C3,NA,409,cherry,24.36,,0.01483524
2009,335,live,ems,C3,NA,409,cherry,24.37,,0.014847423
2009,120,live,ems,C3,NA,410,ash,18.28,,0.00835396
2009,152,live,ems,C3,NA,410,ash,18.27,,0.008344823
2009,225,live,ems,C3,NA,410,ash,18.27,,0.008344823
2009,335,live,ems,C3,NA,410,ash,18.27,,0.008344823
2009,120,live,ems,C3,NA,411,rm,25.9,,0.01677025
2009,152,live,ems,C3,NA,411,rm,26.01,,0.016913003
2009,225,live,ems,C3,NA,411,rm,26.21,,0.017174103
2009,335,live,ems,C3,NA,411,rm,26.32,,0.01731856
2009,120,live,ems,C3,NA,412,rm,20.89,,0.010909803
2009,152,live,ems,C3,NA,412,rm,20.92,,0.01094116
2009,225,live,ems,C3,NA,412,rm,21.01,,0.011035503
2009,335,live,ems,C3,NA,412,rm,21.04,,0.01106704
2009,120,live,ems,C3,NA,413,rm,24.07,,0.014484123
2009,152,live,ems,C3,NA,413,rm,24.11,,0.014532303
2009,225,live,ems,C3,NA,413,rm,24.17,,0.014604723
2009,335,live,ems,C3,NA,413,rm,24.21,,0.014653103
2009,120,live,ems,C3,NA,414,yb,15.11,,0.005707803
2009,152,live,ems,C3,NA,414,yb,15.2,,0.005776
2009,225,live,ems,C3,NA,414,yb,15.42,,0.00594441
2009,335,live,ems,C3,NA,414,yb,15.51,,0.006014003
2009,120,live,ems,C3,NA,415,rm,26.01,,0.016913003
2009,152,live,ems,C3,NA,415,rm,26.05,,0.016965063
2009,225,live,ems,C3,NA,415,rm,26.24,,0.01721344
2009,335,live,ems,C3,NA,415,rm,26.31,,0.017305403
2009,120,live,ems,C3,NA,416,rm,32.23,,0.025969323
2009,152,live,ems,C3,NA,416,rm,32.35,,0.026163063
2009,225,live,ems,C3,NA,416,rm,32.53,,0.026455023
2009,335,live,ems,C3,NA,416,rm,32.62,,0.02660161
2009,120,live,ems,C3,NA,417,rm,17.42,,0.00758641
2009,152,live,ems,C3,NA,417,rm,17.43,,0.007595123
2009,225,live,ems,C3,NA,417,rm,17.45,,0.007612563
2009,335,live,ems,C3,NA,417,rm,17.45,,0.007612563
2009,120,live,ems,C3,NA,418,ash,28.14,,0.01979649
2009,152,live,ems,C3,NA,418,ash,28.22,,0.01990921
2009,225,live,ems,C3,NA,418,ash,28.37,,0.020121423
2009,335,live,ems,C3,NA,418,ash,28.44,,0.02022084
2009,120,live,ems,C3,NA,419,yb,14.39,,0.005176803
2009,152,live,ems,C3,NA,419,yb,14.42,,0.00519841
2009,225,live,ems,C3,NA,419,yb,14.47,,0.005234523
2009,335,live,ems,C3,NA,419,yb,14.49,,0.005249003
2009,120,live,ems,C3,NA,421,ash,41.38,,0.04280761
2009,152,live,ems,C3,NA,421,ash,41.48,,0.04301476
2009,225,live,ems,C3,NA,421,ash,41.65,,0.043368063
2009,335,live,ems,C3,NA,421,ash,41.68,,0.04343056
2009,120,live,ems,C3,NA,423,rm,24.58,,0.01510441
2009,152,live,ems,C3,NA,423,rm,24.58,,0.01510441
2009,225,live,ems,C3,NA,423,rm,24.59,,0.015116703
2009,335,live,ems,C3,NA,423,rm,24.62,,0.01515361
2009,120,live,ems,C3,NA,424,yb,17.26,,0.00744769
2009,152,live,ems,C3,NA,424,yb,17.26,,0.00744769
2009,225,live,ems,C3,NA,424,yb,17.28,,0.00746496
2009,335,live,ems,C3,NA,424,yb,17.31,,0.007490903
2009,120,live,ems,C3,NA,425,ash,21.04,,0.01106704
2009,152,live,ems,C3,NA,425,ash,21.1,,0.01113025
2009,225,live,ems,C3,NA,425,ash,21.19,,0.011225403
2009,335,live,ems,C3,NA,425,ash,21.22,,0.01125721
2009,120,live,ems,C3,NA,426,ash,20.23,,0.010231323
2009,152,live,ems,C3,NA,426,ash,20.24,,0.01024144
2009,225,live,ems,C3,NA,426,ash,20.28,,0.01028196
2009,335,live,ems,C3,NA,426,ash,20.3,,0.01030225
2009,120,live,ems,C3,NA,729,yb,19.79,,0.009791103
2009,152,live,ems,C3,NA,729,yb,19.93,,0.009930123
2009,225,live,ems,C3,NA,729,yb,20.25,,0.010251563
2009,335,live,ems,C3,NA,729,yb,20.38,,0.01038361
2009,120,live,ems,C4,NA,453,ws,20.34,,0.01034289
2009,152,live,ems,C4,NA,453,ws,20.36,,0.01036324
2009,225,live,ems,C4,NA,453,ws,20.38,,0.01038361
2009,335,live,ems,C4,NA,453,ws,20.39,,0.010393803
2009,120,live,ems,C4,NA,456,rm,17.69,,0.007823403
2009,152,live,ems,C4,NA,456,rm,17.7,,0.00783225
2009,225,live,ems,C4,NA,456,rm,17.75,,0.007876563
2009,335,live,ems,C4,NA,456,rm,17.78,,0.00790321
2009,120,live,ems,C4,NA,458,ro,23.2,,0.013456
2009,152,live,ems,C4,NA,458,ro,23.21,,0.013467603
2009,225,live,ems,C4,NA,458,ro,23.2,,0.013456
2009,335,live,ems,C4,NA,458,ro,23.2,,0.013456
2009,120,live,ems,C4,NA,459,ro,40.49,,0.040986003
2009,152,live,ems,C4,NA,459,ro,40.65,,0.041310563
2009,225,live,ems,C4,NA,459,ro,40.8,,0.041616
2009,335,live,ems,C4,NA,459,ro,40.87,,0.041758923
2009,120,live,ems,C4,NA,462,bo,39.82,,0.03964081
2009,152,live,ems,C4,NA,462,bo,40.09,,0.040180203
2009,225,live,ems,C4,NA,462,bo,40.43,,0.040864623
2009,335,live,ems,C4,NA,462,bo,40.6,,0.041209
2009,120,live,ems,C4,NA,465,rm,16.66,,0.00693889
2009,152,live,ems,C4,NA,465,rm,16.68,,0.00695556
2009,225,live,ems,C4,NA,465,rm,16.74,,0.00700569
2009,335,live,ems,C4,NA,465,rm,16.77,,0.007030823
2009,120,live,ems,C4,NA,466,ro,26.93,,0.018130623
2009,152,live,ems,C4,NA,466,ro,27.01,,0.018238503
2009,225,live,ems,C4,NA,466,ro,27.05,,0.018292563
2009,335,live,ems,C4,NA,466,ro,27.08,,0.01833316
2009,120,live,ems,C4,NA,467,ws,18.69,,0.008732903
2009,152,live,ems,C4,NA,467,ws,18.84,,0.00887364
2009,225,live,ems,C4,NA,467,ws,18.72,,0.00876096
2009,335,live,ems,C4,NA,467,ws,18.74,,0.00877969
2009,120,live,ems,C4,NA,468,ws,17.33,,0.007508223
2009,152,live,ems,C4,NA,468,ws,17.33,,0.007508223
2009,225,live,ems,C4,NA,468,ws,17.34,,0.00751689
2009,335,live,ems,C4,NA,468,ws,17.38,,0.00755161
2009,120,live,ems,C4,NA,469,ro,39.6,,0.039204
2009,152,live,ems,C4,NA,469,ro,39.76,,0.03952144
2009,225,live,ems,C4,NA,469,ro,39.86,,0.03972049
2009,335,live,ems,C4,NA,469,ro,39.92,,0.03984016
2009,120,live,ems,C4,NA,472,ro,20.23,,0.010231323
2009,152,live,ems,C4,NA,472,ro,20.24,,0.01024144
2009,225,live,ems,C4,NA,472,ro,20.29,,0.010292103
2009,335,live,ems,C4,NA,472,ro,20.27,,0.010271823
2009,120,live,ems,C4,NA,474,ro,44.86,,0.05031049
2009,152,live,ems,C4,NA,474,ro,45.03,,0.050692523
2009,225,live,ems,C4,NA,474,ro,45.29,,0.051279603
2009,335,live,ems,C4,NA,474,ro,45.35,,0.051415563
2009,120,live,ems,C4,NA,478,ws,18.29,,0.008363103
2009,152,live,ems,C4,NA,478,ws,18.29,,0.008363103
2009,225,live,ems,C4,NA,478,ws,18.3,,0.00837225
2009,335,live,ems,C4,NA,478,ws,18.3,,0.00837225
2009,120,live,ems,C4,NA,481,ws,16.35,,0.006683063
2009,152,live,ems,C4,NA,481,ws,16.36,,0.00669124
2009,225,live,ems,C4,NA,481,ws,16.36,,0.00669124
2009,335,live,ems,C4,NA,481,ws,16.37,,0.006699423
2009,120,live,ems,C4,NA,484,beech,12.48,,0.00389376
2009,152,live,ems,C4,NA,484,beech,12.53,,0.003925023
2009,225,live,ems,C4,NA,484,beech,12.68,,0.00401956
2009,335,live,ems,C4,NA,484,beech,12.73,,0.004051323
2009,120,live,ems,C4,NA,485,beech,29.46,,0.02169729
2009,152,live,ems,C4,NA,485,beech,29.56,,0.02184484
2009,225,live,ems,C4,NA,485,beech,29.75,,0.022126563
2009,335,live,ems,C4,NA,485,beech,29.82,,0.02223081
2009,120,live,ems,C4,NA,487,rm,23.14,,0.01338649
2009,152,live,ems,C4,NA,487,rm,23.17,,0.013421223
2009,225,live,ems,C4,NA,487,rm,23.26,,0.01352569
2009,335,live,ems,C4,NA,487,rm,23.29,,0.013560603
2009,120,live,ems,C4,NA,489,rm,33.27,,0.027672323
2009,152,live,ems,C4,NA,489,rm,33.35,,0.027805563
2009,225,live,ems,C4,NA,489,rm,33.47,,0.028006023
2009,335,live,ems,C4,NA,489,rm,33.52,,0.02808976
2009,120,live,ems,C4,NA,491,rm,30.04,,0.02256004
2009,152,live,ems,C4,NA,491,rm,30.13,,0.022695423
2009,225,live,ems,C4,NA,491,rm,30.28,,0.02292196
2009,335,live,ems,C4,NA,491,rm,30.36,,0.02304324
2009,120,live,ems,C4,NA,492,ws,18.95,,0.008977563
2009,152,live,ems,C4,NA,492,ws,18.99,,0.009015503
2009,225,live,ems,C4,NA,492,ws,19.07,,0.009091623
2009,335,live,ems,C4,NA,492,ws,19.1,,0.00912025
2009,120,live,ems,C4,NA,493,ws,17.73,,0.007858823
2009,152,live,ems,C4,NA,493,ws,17.73,,0.007858823
2009,225,live,ems,C4,NA,493,ws,17.75,,0.007876563
2009,335,live,ems,C4,NA,493,ws,17.76,,0.00788544
2009,120,live,ems,C4,NA,494,rm,27.19,,0.018482403
2009,152,live,ems,C4,NA,494,rm,27.33,,0.018673223
2009,225,live,ems,C4,NA,494,rm,27.65,,0.019113063
2009,335,live,ems,C4,NA,494,rm,27.79,,0.019307103
2009,120,live,ems,C4,NA,496,ws,25.02,,0.01565001
2009,152,live,ems,C4,NA,496,ws,25.04,,0.01567504
2009,225,live,ems,C4,NA,496,ws,25.07,,0.015712623
2009,335,live,ems,C4,NA,496,ws,25.08,,0.01572516
2009,120,live,ems,C4,NA,498,rm,19.96,,0.00996004
2009,152,live,ems,C4,NA,498,rm,19.95,,0.009950063
2009,225,live,ems,C4,NA,498,rm,19.99,,0.009990003
2009,335,live,ems,C4,NA,498,rm,20,,0.01
2009,120,live,ems,C4,NA,499,ws,21.07,,0.011098623
2009,152,live,ems,C4,NA,499,ws,21.08,,0.01110916
2009,225,live,ems,C4,NA,499,ws,21.11,,0.011140803
2009,335,live,ems,C4,NA,499,ws,21.11,,0.011140803
2009,120,live,ems,C4,NA,570,beech,10.68,,0.00285156
2009,152,live,ems,C4,NA,570,beech,10.69,,0.002856903
2009,225,live,ems,C4,NA,570,beech,10.81,,0.002921403
2009,335,live,ems,C4,NA,570,beech,10.82,,0.00292681
2009,120,live,ems,C5,NA,260,beech,10.96,,0.00300304
2009,152,live,ems,C5,NA,260,beech,11.04,,0.00304704
2009,225,live,ems,C5,NA,260,beech,11.42,,0.00326041
2009,335,live,ems,C5,NA,260,beech,11.5,,0.00330625
2009,120,live,ems,C5,NA,290,beech,14.42,,0.00519841
2009,152,live,ems,C5,NA,290,beech,14.71,,0.005409603
2009,225,live,ems,C5,NA,290,beech,15.15,,0.005738063
2009,335,live,ems,C5,NA,290,beech,15.39,,0.005921303
2009,120,live,ems,C5,NA,501,bo,34.98,,0.03059001
2009,152,live,ems,C5,NA,501,bo,35.17,,0.030923223
2009,225,live,ems,C5,NA,501,bo,35.34,,0.03122289
2009,335,live,ems,C5,NA,501,bo,35.4,,0.031329
2009,120,live,ems,C5,NA,502,rm,12.7,,0.00403225
2009,152,live,ems,C5,NA,502,rm,12.7,,0.00403225
2009,225,live,ems,C5,NA,502,rm,12.71,,0.004038603
2009,335,live,ems,C5,NA,502,rm,12.72,,0.00404496
2009,120,live,ems,C5,NA,503,gb,18.29,,0.008363103
2009,152,live,ems,C5,NA,503,gb,18.39,,0.008454803
2009,225,live,ems,C5,NA,503,gb,18.51,,0.008565503
2009,335,live,ems,C5,NA,503,gb,18.58,,0.00863041
2009,120,live,ems,C5,NA,504,ro,15.77,,0.006217323
2009,152,live,ems,C5,NA,504,ro,15.83,,0.006264723
2009,225,live,ems,C5,NA,504,ro,15.92,,0.00633616
2009,335,live,ems,C5,NA,504,ro,15.95,,0.006360063
2009,120,live,ems,C5,NA,505,rm,22.23,,0.012354323
2009,152,live,ems,C5,NA,505,rm,22.5,,0.01265625
2009,225,live,ems,C5,NA,505,rm,22.89,,0.013098803
2009,335,live,ems,C5,NA,505,rm,21,,0.011025
2009,120,dead,ems,C5,NA,506,rm,12.2,,0.003721
2009,152,dead,ems,C5,NA,506,rm,12.22,,0.00373321
2009,225,dead,ems,C5,NA,506,rm,12.22,,0.00373321
2009,335,dead,ems,C5,NA,506,rm,12.23,,0.003739323
2009,120,dead,ems,C5,NA,507,rm,12.23,,0.003739323
2009,152,dead,ems,C5,NA,507,rm,12.22,,0.00373321
2009,225,dead,ems,C5,NA,507,rm,12.22,,0.00373321
2009,335,dead,ems,C5,NA,507,rm,12.22,,0.00373321
2009,120,live,ems,C5,NA,508,rm,19.31,,0.009321903
2009,152,live,ems,C5,NA,508,rm,19.34,,0.00935089
2009,225,live,ems,C5,NA,508,rm,19.41,,0.009418703
2009,335,live,ems,C5,NA,508,rm,19.44,,0.00944784
2009,120,live,ems,C5,NA,509,rm,16.12,,0.00649636
2009,152,live,ems,C5,NA,509,rm,16.17,,0.006536723
2009,225,live,ems,C5,NA,509,rm,16.29,,0.006634103
2009,335,live,ems,C5,NA,509,rm,16.33,,0.006666723
2009,120,live,ems,C5,NA,512,rm,15.3,,0.00585225
2009,152,live,ems,C5,NA,512,rm,15.22,,0.00579121
2009,225,live,ems,C5,NA,512,rm,15.4,,0.005929
2009,335,live,ems,C5,NA,512,rm,15.44,,0.00595984
2009,120,live,ems,C5,NA,513,ro,28.81,,0.020750403
2009,152,live,ems,C5,NA,513,ro,29,,0.021025
2009,225,live,ems,C5,NA,513,ro,29.23,,0.021359823
2009,335,live,ems,C5,NA,513,ro,29.34,,0.02152089
2009,120,live,ems,C5,NA,514,rm,14.62,,0.00534361
2009,152,live,ems,C5,NA,514,rm,14.76,,0.00544644
2009,225,live,ems,C5,NA,514,rm,15.14,,0.00573049
2009,335,live,ems,C5,NA,514,rm,15.3,,0.00585225
2009,120,live,ems,C5,NA,515,ro,24.55,,0.015067563
2009,152,live,ems,C5,NA,515,ro,24.78,,0.01535121
2009,225,live,ems,C5,NA,515,ro,25.07,,0.015712623
2009,335,live,ems,C5,NA,515,ro,25.2,,0.015876
2009,120,live,ems,C5,NA,518,yb,11.53,,0.003323523
2009,152,live,ems,C5,NA,518,yb,11.52,,0.00331776
2009,225,live,ems,C5,NA,518,yb,11.55,,0.003335063
2009,335,live,ems,C5,NA,518,yb,11.55,,0.003335063
2009,120,live,ems,C5,NA,519,ro,35,,0.030625
2009,152,live,ems,C5,NA,519,ro,35.16,,0.03090564
2009,225,live,ems,C5,NA,519,ro,35.38,,0.03129361
2009,335,live,ems,C5,NA,519,ro,35.45,,0.031417563
2009,120,live,ems,C5,NA,724,beech,12.66,,0.00400689
2009,152,live,ems,C5,NA,724,beech,12.81,,0.004102403
2009,225,live,ems,C5,NA,724,beech,13.31,,0.004428903
2009,335,live,ems,C5,NA,724,beech,13.54,,0.00458329
2009,120,live,ems,C5,NA,733,rm,13.04,,0.00425104
2009,152,live,ems,C5,NA,733,rm,13.16,,0.00432964
2009,225,live,ems,C5,NA,733,rm,13.4,,0.004489
2009,335,live,ems,C5,NA,733,rm,13.53,,0.004576523
2009,120,live,ems,D1,NA,266,wp,44.18,,0.04879681
2009,152,live,ems,D1,NA,266,wp,44.42,,0.04932841
2009,225,live,ems,D1,NA,266,wp,44.74,,0.05004169
2009,335,live,ems,D1,NA,266,wp,44.82,,0.05022081
2009,120,live,ems,D1,NA,526,rm,20.06,,0.01006009
2009,152,live,ems,D1,NA,526,rm,20.08,,0.01008016
2009,225,live,ems,D1,NA,526,rm,20.15,,0.010150563
2009,335,live,ems,D1,NA,526,rm,20.17,,0.010170723
2009,120,live,ems,D1,NA,527,rm,13.48,,0.00454276
2009,152,live,ems,D1,NA,527,rm,13.49,,0.004549503
2009,225,live,ems,D1,NA,527,rm,13.51,,0.004563003
2009,335,live,ems,D1,NA,527,rm,13.52,,0.00456976
2009,120,live,ems,D1,NA,529,rm,24.28,,0.01473796
2009,152,live,ems,D1,NA,529,rm,24.37,,0.014847423
2009,225,live,ems,D1,NA,529,rm,24.56,,0.01507984
2009,335,live,ems,D1,NA,529,rm,24.64,,0.01517824
2009,120,live,ems,D1,NA,530,bo,29.23,,0.021359823
2009,152,live,ems,D1,NA,530,bo,29.33,,0.021506223
2009,225,live,ems,D1,NA,530,bo,29.43,,0.021653123
2009,335,live,ems,D1,NA,530,bo,29.47,,0.021712023
2009,120,live,ems,D1,NA,531,bo,32.99,,0.027208503
